bikeID,lat,lng
0210142735#,31.324985,121.448254
0210142745#,31.33715,121.526405
0210142751#,31.326979,121.520927
0210142776#,31.358319,121.357068
0210142784#,31.336638,121.500683
0210142836#,31.319648,121.535467
0210142866#,31.352823,121.539322
0210142871#,31.334285,121.578237
0210142976#,31.33229,121.634764
0210145134#,31.324843,121.543319
0210145165#,31.357507,121.457167
0210145179#,31.329773,121.446292
0210145236#,31.33984,121.443473
0210145252#,31.361209,121.375599
0210145275#,31.353396,121.432283
0210145278#,31.374207,121.569122
0210145283#,31.359974,121.408825
0210145493#,31.392762,121.503702
0210145516#,31.352477,121.575286
0210145563#,31.336516,121.482014
0210145600#,31.372341,121.413348
0210145601#,31.332859,121.537414
0210145773#,31.328203,121.371354
0210145882#,31.334027,121.417932
0210145911#,31.338505,121.423867
0210145979#,31.333194,121.499551
0210145982#,31.323364,121.474228
0210146034#,31.328618,121.524657
0210146055#,31.321348,121.490436
0210146068#,31.337485,121.53427
0210146069#,31.357339,121.362825
0210146073#,31.379197,121.257518
0210146081#,31.340223,121.58159
0210146096#,31.348189,121.569347
0210146360#,31.32981,121.371902
0210146627#,31.330905,121.448573
0210146635#,31.329504,121.38061
0210146642#,31.324698,121.40347
0210146651#,31.325625,121.422267
0210146652#,31.352277,121.589752
0210146666#,31.334199,121.515328
0210146671#,31.325099,121.451378
0210146693#,31.334771,121.540768
0210146698#,31.332669,121.396612
0210146727#,31.338022,121.475837
0210146750#,31.333599,121.404465
0210146783#,31.327249,121.461943
0210146812#,31.327296,121.533734
0210146833#,31.330056,121.455461
0210146834#,31.386986,121.3164
0210146853#,31.32872,121.421268
0210146865#,31.342086,121.419199
0210146871#,31.391637,121.425524
0210146876#,31.342582,121.490764
0210146881#,31.389163,121.246528
0210147012#,31.336624,121.281818
0210147070#,31.324774,121.386401
0210147106#,31.324858,121.539385
0210147183#,31.330259,121.30811
0210147185#,31.334134,121.467757
0210147195#,31.325865,121.379419
0210147200#,31.34433,121.180532
0210147208#,31.3395,121.446058
0210147246#,31.331094,121.437064
0210147348#,31.324153,121.477259
0210147365#,31.324891,121.436313
0210147421#,31.336419,121.498782
0210147425#,31.324181,121.262911
0210147453#,31.322765,121.377621
0210147457#,31.350005,121.381351
0210147492#,31.355357,121.329358
0210147514#,31.321164,121.580654
0210147547#,31.363415,121.570832
0210147563#,31.341766,121.449225
0210147584#,31.331463,121.490938
0210147608#,31.332411,121.40824
0210147663#,31.336268,121.513622
0210147679#,31.336955,121.570392
0210147701#,31.333561,121.422407
0210147718#,31.348244,121.237191
0210147732#,31.322363,121.531176
0210147733#,31.387486,121.418501
0210147751#,31.352267,121.405768
0210147762#,31.333552,121.422221
0210147783#,31.340417,121.479256
0210147799#,31.374736,121.442031
0210147828#,31.337552,121.443153
0210147859#,31.347665,121.584145
0210147860#,31.340903,121.401894
0210147907#,31.32057,121.504204
0210147921#,31.33405,121.472075
0210147926#,31.332185,121.611535
0210147928#,31.331632,121.422835
0210147937#,31.321661,121.542383
0210147952#,31.321685,121.542414
0210147956#,31.333345,121.422336
0210147958#,31.33066,121.624659
0210147969#,31.321615,121.601831
0210147998#,31.34839,121.42405
0210148115#,31.360184,121.439805
0210148120#,31.339664,121.393073
0210148146#,31.351493,121.590193
0210148244#,31.377624,121.491272
0210148277#,31.344892,121.594811
0210148297#,31.34192,121.468845
0210148325#,31.367687,121.431008
0210148358#,31.348236,121.56383
0210148399#,31.336998,121.44504
0210148481#,31.367967,121.346349
0210148525#,31.318939,121.444907
0210148577#,31.341769,121.575808
0210148732#,31.320492,121.632271
0210148747#,31.335797,121.494371
0210148783#,31.367064,121.541158
0210148825#,31.321048,121.652582
0210148831#,31.33017,121.506446
0210148843#,31.337018,121.481754
0210148849#,31.318911,121.473206
0210148952#,31.344487,121.353219
0210148967#,31.325027,121.467551
0210148973#,31.369025,121.432373
0210149038#,31.380922,121.453455
0210149073#,31.354159,121.575999
0210149094#,31.346354,121.500597
0210149131#,31.321353,121.38955
0210149270#,31.33332,121.604168
0210149290#,31.36034,121.5326
0210149396#,31.341243,121.354991
0210149470#,31.333296,121.369806
0210149530#,31.343673,121.626061
0210149531#,31.322394,121.620588
0210149683#,31.356766,121.456435
0210149731#,31.339011,121.463221
0210149732#,31.376103,121.453261
0210149743#,31.364305,121.355223
0210149754#,31.339425,121.449073
0210149863#,31.328691,121.367364
0210149912#,31.332846,121.431762
0210149970#,31.341261,121.625703
0210150003#,31.344108,121.5053
0210150014#,31.33615,121.425375
0210150106#,31.32693,121.461657
0210150208#,31.348896,121.577248
0210150256#,31.32269,121.446377
0210150259#,31.321172,121.444078
0210150350#,31.3405,121.45176
0210150368#,31.329704,121.44934
0210150371#,31.328244,121.539368
0210150375#,31.335771,121.444921
0210150376#,31.337827,121.569594
0210150379#,31.319331,121.609891
0210150398#,31.324796,121.542288
0210150499#,31.363712,121.570962
0210150523#,31.396936,121.434144
0210150629#,31.375215,121.494777
0210150631#,31.331846,121.530465
0210150750#,31.348674,121.509899
0210150751#,31.333472,121.575387
0210150775#,31.396233,121.485289
0210157037#,31.340414,121.452013
0210157121#,31.352021,121.363761
0210157173#,31.389845,121.40222
0210157183#,31.346433,121.429249
0210157218#,31.329387,121.447523
0210157254#,31.325497,121.331704
0210157260#,31.324735,121.538932
0210157295#,31.364562,121.467008
0210157333#,31.350719,121.396958
0210157346#,31.3886,121.370934
0210157407#,31.367038,121.207484
0210157413#,31.326997,121.479139
0210157421#,31.332129,121.471144
0210157448#,31.32917,121.397239
0210157457#,31.345777,121.298211
0210157504#,31.328114,121.546503
0210157516#,31.361615,121.418389
0210157531#,31.320857,121.567318
0210157584#,31.382856,121.406263
0210157609#,31.342774,121.396625
0210157694#,31.33116,121.432691
0210157745#,31.348493,121.436792
0210157785#,31.351722,121.339604
0210157800#,31.345161,121.372767
0210157809#,31.371834,121.255465
0210157836#,31.350588,121.435028
0210157858#,31.396847,121.409253
0210157899#,31.357314,121.451836
0210157943#,31.329528,121.3842
0210157955#,31.374269,121.421875
0210157963#,31.367496,121.13016
0210158001#,31.32513,121.596568
0210158071#,31.32481,121.533998
0210158106#,31.338634,121.430307
0210158123#,31.361347,121.374683
0210158144#,31.355077,121.389901
0210158217#,31.330418,121.522637
0210158235#,31.387379,121.42447
0210158250#,31.358184,121.402743
0210158270#,31.318295,121.357067
0210158296#,31.338688,121.423006
0210158342#,31.364408,121.460509
0210158357#,31.335705,121.476402
0210158375#,31.381564,121.517038
0210158388#,31.347267,121.43599
0210158403#,31.393426,121.465964
0210158471#,31.387813,121.278398
0210158479#,31.320165,121.576669
0210158496#,31.37806,121.406474
0210158573#,31.326568,121.391628
0210158637#,31.388846,121.326112
0210158638#,31.332372,121.467247
0210158718#,31.391669,121.425425
0210158809#,31.339025,121.418283
0210158834#,31.332995,121.290954
0210158835#,31.361539,121.347772
0210158985#,31.326562,121.383816
0210159029#,31.33886,121.446569
0210159046#,31.335152,121.374376
0210159051#,31.359669,121.52707
0210159105#,31.386422,121.498879
0210159128#,31.375589,121.497191
0210159189#,31.391341,121.347441
0210159191#,31.343067,121.272315
0210159196#,31.318605,121.483961
0210159221#,31.317897,121.344634
0210159222#,31.331421,121.480426
0210159301#,31.333985,121.49736
0210159304#,31.323203,121.470914
0210159328#,31.326355,121.433037
0210159343#,31.37352,121.419469
0210159397#,31.347038,121.449995
0210159434#,31.391362,121.501155
0210159513#,31.355962,121.434589
0210159555#,31.319388,121.42378
0210159604#,31.335874,121.515208
0210159640#,31.38021,121.491675
0210159663#,31.345916,121.496148
0210159691#,31.355105,121.413107
0210159712#,31.338542,121.24673
0210159785#,31.321691,121.601827
0210159795#,31.331934,121.526344
0210159873#,31.394295,121.364012
0210159919#,31.378618,121.433411
0210160016#,31.376035,121.411598
0210160199#,31.366228,121.199644
0210160230#,31.343468,121.48801
0210160285#,31.336552,121.435182
0210160306#,31.327908,121.476862
0210160368#,31.315333,121.197133
0210160374#,31.33233,121.449561
0210160396#,31.324715,121.536272
0210160685#,31.360644,121.428758
0210160692#,31.365514,121.490796
0210160790#,31.355231,121.44556
0210161016#,31.336655,121.500437
0210161019#,31.386423,121.498254
0210161035#,31.364339,121.426801
0210161053#,31.333618,121.489392
0210161145#,31.347808,121.449276
0210161181#,31.325601,121.600658
0210161279#,31.353362,121.400406
0210161300#,31.365682,121.450226
0210161315#,31.349169,121.40509
0210161353#,31.330251,121.506417
0210161369#,31.34993,121.40135
0210161375#,31.335979,121.529525
0210161383#,31.365554,121.376591
0210161410#,31.374242,121.454466
0210161415#,31.340007,121.401629
0210161416#,31.375369,121.216269
0210161521#,31.33948,121.392085
0210161604#,31.316575,121.342919
0210161625#,31.324485,121.249162
0210161634#,31.373414,121.385956
0210161674#,31.355166,121.559626
0210161676#,31.323426,121.26324
0210161679#,31.324089,121.631955
0210161762#,31.353973,121.433001
0210161767#,31.32171,121.541992
0210161778#,31.318148,121.436197
0210161858#,31.317925,121.376867
0210161900#,31.377626,121.445637
0210161930#,31.36616,121.380995
0210161956#,31.344087,121.44322
0210161962#,31.337883,121.394593
0210162020#,31.324382,121.536147
0210162102#,31.327191,121.467471
0210162108#,31.336315,121.391669
0210162124#,31.331259,121.455409
0210162182#,31.330457,121.378314
0210162206#,31.326777,121.593018
0210162237#,31.350519,121.495159
0210162291#,31.361023,121.436684
0210162353#,31.387472,121.398312
0210162372#,31.340315,121.504274
0210162403#,31.331985,121.526428
0210162411#,31.38506,121.391153
0210162493#,31.355118,121.457847
0210162734#,31.322523,121.373385
0210163042#,31.35258,121.414103
0210163061#,31.323832,121.174536
0210163066#,31.360704,121.487514
0210163078#,31.353152,121.42935
0210163168#,31.353614,121.452119
0210163187#,31.353611,121.433308
0210163244#,31.348226,121.500351
0210163323#,31.325368,121.389791
0210163389#,31.321805,121.506181
0210163396#,31.359835,121.355003
0210163418#,31.334446,121.469169
0210163463#,31.384936,121.252526
0210163533#,31.349232,121.424516
0210163543#,31.344528,121.320294
0210163574#,31.353958,121.445849
0210163698#,31.332932,121.499446
0210163745#,31.338057,121.479996
0210163783#,31.371571,121.495702
0210163806#,31.378186,121.268276
0210163826#,31.318178,121.356806
0210163963#,31.347363,121.435162
0210164030#,31.324733,121.539008
0210164086#,31.394099,121.381134
0210164105#,31.356453,121.456113
0210164144#,31.329285,121.565582
0210164154#,31.340204,121.446522
0210164163#,31.343586,121.471587
0210164167#,31.350184,121.443523
0210164189#,31.341592,121.479511
0210164219#,31.372131,121.442551
0210164251#,31.373508,121.365291
0210164304#,31.329032,121.50988
0210164337#,31.339941,121.43704
0210164375#,31.342284,121.398248
0210164392#,31.318795,121.532525
0210164398#,31.377028,121.502531
0210164464#,31.359346,121.414802
0210164590#,31.320442,121.380209
0210164630#,31.32317,121.373059
0210164712#,31.377347,121.467385
0210164733#,31.328636,121.52453
0210164740#,31.363982,121.344583
0210164774#,31.349225,121.426764
0210164814#,31.328618,121.527948
0210164877#,31.320049,121.503694
0210164887#,31.350028,121.494726
0210164904#,31.33662,121.526981
0210164933#,31.338756,121.45918
0210164949#,31.320952,121.388994
0210164970#,31.325331,121.523299
0210165025#,31.32171,121.533993
0210165035#,31.353752,121.443324
0210165043#,31.363773,121.160066
0210165055#,31.328788,121.455622
0210165066#,31.377438,121.295342
0210165116#,31.343993,121.419737
0210165180#,31.334714,121.46278
0210165240#,31.356882,121.381389
0210165268#,31.36221,121.437653
0210165292#,31.332299,121.299392
0210165308#,31.319896,121.277902
0210165329#,31.326057,121.464669
0210165332#,31.334557,121.418184
0210165337#,31.367483,121.376941
0210165348#,31.374759,121.438722
0210165462#,31.330584,121.421933
0210165593#,31.341587,121.395739
0210165640#,31.329851,121.554649
0210165644#,31.330204,121.554764
0210165651#,31.3405,121.43776
0210165660#,31.388816,121.411743
0210165665#,31.346467,121.486466
0210165702#,31.330518,121.376032
0210165709#,31.339918,121.510008
0210165712#,31.367201,121.345016
0210165732#,31.33897,121.384097
0210165741#,31.344165,121.372516
0210165818#,31.343273,121.488399
0210165843#,31.321634,121.542473
0210165862#,31.330387,121.371924
0210165874#,31.348109,121.452336
0210165972#,31.328868,121.422638
0210168001#,31.362842,121.445454
0210168008#,31.33924,121.363046
0210168015#,31.373925,121.410502
0210168070#,31.327978,121.527675
0210168098#,31.318297,121.479676
0210168115#,31.327438,121.433913
0210168211#,31.328583,121.524854
0210168278#,31.326976,121.394912
0210168305#,31.392528,121.449664
0210168310#,31.347212,121.436292
0210168330#,31.390995,121.366656
0210168338#,31.334713,121.546642
0210168342#,31.368055,121.434924
0210168348#,31.347737,121.421133
0210168350#,31.382502,121.458613
0210168351#,31.393075,121.456943
0210168390#,31.370392,121.440283
0210168413#,31.359455,121.44019
0210168418#,31.346375,121.425863
0210168442#,31.35456,121.396314
0210168467#,31.359021,121.379243
0210168469#,31.318438,121.430215
0210168493#,31.333951,121.536437
0210168557#,31.357692,121.458296
0210168613#,31.347281,121.325408
0210168620#,31.331522,121.566828
0210168752#,31.35179,121.44707
0210168767#,31.320551,121.506044
0210168779#,31.362279,121.443017
0210168791#,31.374301,121.335107
0210168815#,31.331684,121.421041
0210168864#,31.363875,121.356562
0210168889#,31.360106,121.427659
0210168890#,31.318726,121.372014
0210168929#,31.325739,121.513223
0210168942#,31.357241,121.342163
0210168961#,31.318856,121.448945
0210169018#,31.323414,121.590602
0210169027#,31.339944,121.492146
0210169033#,31.321763,121.583075
0210169069#,31.333967,121.422382
0210169085#,31.322021,121.520889
0210169105#,31.343687,121.596198
0210169115#,31.388904,121.505159
0210169119#,31.344968,121.372963
0210169141#,31.338237,121.476731
0210169177#,31.336063,121.619965
0210169292#,31.365298,121.355802
0210169330#,31.324954,121.536016
0210169337#,31.345403,121.585658
0210169352#,31.319717,121.542385
0210169368#,31.336188,121.583655
0210169404#,31.362434,121.396446
0210169411#,31.319705,121.204983
0210169419#,31.340653,121.492106
0210169430#,31.330434,121.522673
0210169443#,31.345497,121.489354
0210169468#,31.368784,121.522696
0210169480#,31.331412,121.541587
0210169492#,31.363296,121.383684
0210169500#,31.34835,121.403071
0210169547#,31.367439,121.440892
0210169550#,31.352478,121.575224
0210169815#,31.339284,121.507838
0210169825#,31.340684,121.478544
0210169833#,31.33743,121.456369
0210169848#,31.354225,121.445751
0210169853#,31.334496,121.5312
0210169873#,31.333439,121.634502
0210169876#,31.352714,121.615006
0210169880#,31.342777,121.489299
0210169903#,31.328531,121.524597
0210169966#,31.376073,121.501533
0210169995#,31.331954,121.472622
0210169999#,31.329719,121.499407
0210170026#,31.33404,121.398071
0210170100#,31.339377,121.461735
0210170166#,31.362151,121.373103
0210170334#,31.324349,121.439807
0210170385#,31.39503,121.452866
0210170387#,31.351389,121.496906
0210170400#,31.371886,121.414916
0210170450#,31.365637,121.440538
0210170536#,31.344314,121.333034
0210170681#,31.378843,121.462961
0210170790#,31.398157,121.403292
0210170840#,31.366332,121.377621
0210170881#,31.338808,121.446693
0210170890#,31.350493,121.408078
0210170958#,31.370148,121.323199
0210171046#,31.337351,121.456047
0210171083#,31.320483,121.387567
0210171143#,31.354196,121.354979
0210171189#,31.334173,121.499298
0210171191#,31.393448,121.500511
0210171243#,31.377209,121.246473
0210171254#,31.327602,121.497128
0210171261#,31.350685,121.495072
0210171292#,31.366083,121.448357
0210171311#,31.373973,121.454225
0210171350#,31.345991,121.340642
0210171418#,31.331455,121.528597
0210171433#,31.345448,121.423365
0210171495#,31.319204,121.574494
0210171541#,31.345277,121.537501
0210171544#,31.328563,121.530265
0210171626#,31.332604,121.538961
0210171673#,31.353115,121.433976
0210171695#,31.318442,121.5428
0210171729#,31.331626,121.533686
0210171767#,31.324789,121.472782
0210171832#,31.34692,121.338091
0210171837#,31.333935,121.397192
0210171861#,31.343768,121.45486
0210171896#,31.373736,121.569073
0210171899#,31.336343,121.425284
0210171920#,31.370661,121.448997
0210171927#,31.326951,121.438671
